# CNS11643 中的笔顺表
# 原始数据为 http://www.cns11643.gov.tw/AIDB/Open_Data.zip
䰚	12512543124134
䰛	125125431212154
䰜	5151251254312515
䰝	1251254312432524312511
䰞	1213425115155151251254312
䰟	11543251213554
䰠	325121355425112
䰡	325121355431134
䰢	3251213554332115
䰣	3251213554253434
䰤	125112343251213554
䰥	125115433251213554
䰦	325121355432511312
䰧	325121355421531535
䰨	3251213554521325111
䰩	121325113251213554
䰪	44343435443251213554
䰫	3251213554121121121135
䰬	3251213554545532535251
䰭	1325221325223251213554
䰮	32512135544311213151543
䰯	325121355415311345452134
䰰	145244341325223251213554
䰱	1452443425125125112343413251213554
䰲	352512144445
䰳	3525121444415
䰴	35251214444315
䰵	35251214444551
䰶	35251214444415
䰷	352512144443112
䰸	352512144443454
䰹	352512144441543
䰺	352512144443312
䰻	352512144443134
䰼	352512144443415
䰽	352512144441252
䰾	352512144445215
䰿	3525121444431525
䱀	3525121444425134
䱁	3525121444413412
䱂	3525121444455453
䱃	3525121444431134
䱄	3525121444433544
䱅	3525121444411234
䱆	3525121444435551
䱇	3525121444425111
䱈	3525121444411234
䱉	3525121444425111
䱊	35251214444431234
䱋	35251214444122134
䱌	352512144441225125
䱍	35251214444135441
䱎	35251214444125111
䱏	352512144441251431
䱐	352512144443443551
䱑	352512144441513312
䱒	352512144442515215
䱓	352512144443121554
䱔	352512144443223134
䱕	352512144443155441
䱖	352512144441315251
䱗	213545435251214444
䱘	312342535251214444
䱙	3525121444421153454
䱚	3525121444455154434
䱛	3525121444412511543
䱜	3525121444412212511
䱝	3525121444432511312
䱞	3525121444413411234
䱟	3525121444451312251
䱠	3525121444415431543
䱡	3525121444435431234
䱢	3525121444434435115
䱣	3525121444441343412
䱤	3525121444435321511
䱥	3112522535251214444
䱦	3525121444432411121
䱧	3525121444443113455
䱨	3525121444412523425
䱩	25111212341252
䱪	3525121444411213534
䱫	12512342535251214444
䱬	35251214444521343544
䱭	35251214444424135441
䱮	35251214444111253134
䱯	54553313435251214444
䱰	35251214444312511121
䱱	35251214444414345252
䱲	35251214444551353334
䱳	35251214444132511121
䱴	35251214444424125111
䱵	352512144443454544544
䱶	352512144444511534552
䱷	215315352512144443134
䱸	352512144443211511254
䱹	352512144444311213121
䱺	352512144442521251431
䱻	352512144442512453544
䱼	352512144445131221534
䱽	352512144443415113251
䱾	3525121444425112512531
䱿	3525121444412511123312
䲀	1214311235435251214444
䲁	3525121444451311234154
䲂	3525121444441533152134
䲃	3525121444455525111234
䲄	3525121444431554413134
䲅	3525121444411342511135
䲆	3525121444435251214444
䲇	3525121444412512344454
䲈	25111212341252
䲉	35251214444122111343312
䲊	35251214444552131213544
䲋	35251214444113411342511
䲌	35251214444121112343534
䲍	33544143113435251214444
䲎	35251214444121221113134
䲏	35251214444433443344553
䲐	352512144442153152512153
䲑	352512144444311213151543
䲒	352512144443535121533112
䲓	352512144443412512513434
䲔	352512144441251211251211
䲕	35251214444431224312511
䲖	3525121444412151211251154
䲗	3525121444433234112431115
䲘	3525121444431431444525151
䲙	352512144443143145115452
䲚	352512144441251234532511134
䲛	352512144442112252214525111
䲜	35251214444352512144443525121444435251214444
䲝	352512113455
䲞	3525121141431
䲟	35251211321152
䲠	35251211111342511
䲡	35251211431253511
䲢	351143113435251211
䲣	215315352512113134
䲤	352512144444441253511
䲥	3532511154444
䲦	32511154444134
䲧	12132511154444
䲨	12132511154444
䲩	51332511154444
䲪	13432511154444
䲫	13532511154444
䲬	325111544443515
䲭	351532511154444
䲮	113532511154444
䲯	355432511154444
䲰	115432511154444
䲱	325111544444153
䲲	345432511154444
䲳	413532511154444
䲴	433432511154444
䲵	534332511154444
䲶	113532511154444
䲷	325111544441234
䲸	343232511154444
䲹	1324132511154444
䲺	1221132511154444
䲻	4155432511154444
䲼	3112132511154444
䲽	1325132511154444
䲾	1211532511154444
䲿	5131532511154444
䳀	3251115444431134
䳁	3251115444413344
䳂	5325132511154444
䳃	3251115444435455
䳄	21211532511154444
䳅	3251115444425134
䳆	3251132511154444
䳇	5544132511154444
䳈	3251115444435515
䳉	3544432511154444
䳊	1334432511154444
䳋	25121432511154444
䳌	54354432511154444
䳍	12213432511154444
䳎	32151132511154444
䳏	12112132511154444
䳐	11353432511154444
䳑	13351132511154444
䳒	12132511154444543
䳓	12131532511154444
䳔	321151132511154444
䳕	344355132511154444
䳖	325111544441221115
䳗	325111544443151543
䳘	325111544443151543
䳙	251211532511154444
䳚	251111232511154444
䳛	251153132511154444
䳜	341153432511154444
䳝	4143125132511154444
䳞	1113411232511154444
䳟	2511351132511154444
䳠	31221121132511154444
䳡	3241112132511154444
䳢	1221113432511154444
䳣	1213554332511154444
䳤	432523432511154444
䳥	25111212341252
䳦	44512511132511154444
䳧	32511154444325131134
䳨	32511112132511154444
䳩	12522153132511154444
䳪	25213252232511154444
䳫	54334113432511154444
䳬	12212511232511154444
䳭	32511155232511154444
䳮	35444553432511154444
䳯	31251112132511154444
䳰	32251123432511154444
䳱	545533545332511154444
䳲	151131153432511154444
䳳	252521123432511154444
䳴	252212443432511154444
䳵	123434345332511154444
䳶	325111544443443554134
䳷	3323434213432511154444
䳸	4131235123532511154444
䳹	3251115444444511352154
䳺	3415125351132511154444
䳻	1251112331232511154444
䳼	3251115444412512512515
䳽	2523241112132511154444
䳾	54334125143132511154444
䳿	35441344444432511154444
䴀	41431251112132511154444
䴁	44525112521432511154444
䴂	35252135333432511154444
䴃	12112112113532511154444
䴄	34434535415232511154444
䴅	12122251113432511154444
䴆	22431431113432511154444
䴇	145244343415432511154444
䴈	325343123413432511154444
䴉	252211251353432511154444
䴊	431121315154332511154444
䴋	325111544442522112513534
䴌	3251115444421124511353334
䴍	2511134251113432511154444
䴎	25121251212512132511154444
䴏	122125121115444432511154444
䴐	4451121311252251113432511154444
䴑	2512125121251214452511132511154444
䴒	14524434251251251123434132511154444
䴓	125235451
䴔	41343435451
䴕	13542535451
䴖	1121351135451
䴗	25111134435451
䴘	332153153535451
䴙	513251414311235451
䴚	212534444414135
䴛	212534444412433544
䴜	212534444413251213554
䴝	21253444441251112211154
䴞	2125344444154454432411121
䴟	41352211515354
䴠	413522115153134
䴡	122431352211515
䴢	413522115151234
䴣	4135221151534315
䴤	4135221151531121
䴥	4135221151553251
䴦	413522115154111251
䴧	4135221151531234531
䴨	413522115151332511534
䴩	4135221151512522111234
䴪	413522115154132455154434
䴫	413522115151452443434154
䴬	12343434354154
䴭	12343434354153
䴮	12343434354252
䴯	123434343543533
䴰	123434343541543
䴱	1234343435444535
䴲	1234343435411234
䴳	1234343435444534
䴴	1234343435421251
䴵	12343434354431132
䴶	123434343543541112
䴷	123434343544451135
䴸	123434343543443551
䴹	1234343435425111234
䴺	1234343435441431251
䴻	3123435312343434354
䴼	1234343435415431543
䴽	1234343435432511312
䴾	123434343544311213121
䴿	123434343544511353334
䵀	123434343542432511134
䵁	1234343435452133544154
䵂	1234343435441432512251
䵃	12343434354122112512134
䵄	123434343542512211251431
䵅	1214153313412343434354
䵆	1234343435421124511353334
䵇	413123512353134
䵈	33255435441312351235
䵉	41312351235341351125
䵊	3541122112512134
䵋	122112512134133511
䵌	1221125121341343434
䵍	12211251213441251551
䵎	122112512134252132522
䵏	12211251213454454434333
䵐	122112512134251251251112
䵑	312343454434534
䵒	3123434544342511
䵓	3123434544343112
䵔	31234345443412511234
䵕	31234345443451312251
䵖	12512554312343454434
䵗	312343454434125125121
䵘	312343454434251113533
䵙	312343454434134354354
䵚	3123434544343443321511
䵛	31234345443412512554121
䵜	3123434544342512211311534
䵝	2543112144445
䵞	25431121444425
䵟	254311214444112
䵠	254311214444354
䵡	1134254311214444
䵢	25431121444411234
䵣	25431121444425111
䵤	112112254311214444
䵥	254311214444355215
䵦	254311214444444115
䵧	121254311214444543
䵨	2543112144441354333
䵩	3123425254311214444
䵪	25431121444425111515
䵫	44535455254311214444
䵬	25431121444455342511
䵭	25431121444412132511
䵮	254311214444251113533
䵯	254311214444312511121
䵰	25431121444431251113533
䵱	254311214444121251431251
䵲	2543112144442512512511234
䵳	2543112144443412524312511
䵴	2543112144442511251211511
䵵	31431425111134254311214444
䵶	352512511251211511
䵷	1211212511251211511
䵸	3123443342511251211511
䵹	311342511152511251211511
䵺	1212511152132125
䵻	251115213212511121112511
䵼	521335441542511152132125
䵽	121251431125412154
䵾	321541212514311254
䵿	121251431125421251
䶀	1212514311254341251
䶁	121251431125455342511
䶂	3215115115115354
䶃	32151151151153415
䶄	321511511511514312
䶅	3215115115115354251
䶆	321511511511532411121
䶇	3215115115115251212511
䶈	32151151151151351124154
䶉	32151151151153535225121
䶊	325111251211325211
䶋	325111251211323554
䶌	3251112512113235515
䶍	15412132511125121132
䶎	32511125121132341251
䶏	435152332511125121132
䶐	325111251211323412524312511
䶑	32511125121132124525121542134
䶒	41432533543211531
䶓	25241432533543211
䶔	212134341343452525
䶕	2121343413434525215
䶖	2121343413434523415
䶗	21213434134345212515
䶘	21213434134345241431
䶙	21213434134345212511
䶚	212134341343452251214
䶛	135425212134341343452
䶜	2121343413434523121251
䶝	2121343413434521343434
䶞	21213434134345212211134
䶟	21213434134345235321511
䶠	131251543212134341343452
䶡	212134341343452251113425
䶢	212134341343452131251543
䶣	2121343413434522521251431
䶤	2121343413434522512453544
䶥	21213434134345221531525111
䶦	21213434134345211212511134
䶧	212134341343452121121121135
䶨	2121343413434523412512513434
䶩	21213434134345241432533543211
䶪	21213434134345212132411121543
䶫	21213434134345225125113121221113134
䶬	1121124143135441515111
䶭	135431121
䶮	135431134
䶯	5313525112555151134
䶰	35251125551511343115
䶱	354443525112555151134
䶲	2512132511551151125341
䶳	341251251251251224135
䶴	4334353434125125125125122
䶵	341251251251251223321531535
一	1
丁	15
丂	15
七	15
丄	21
丅	12
丆	13
万	135
丈	134
三	111
上	211
下	124
丌	132
不	1324
与	1251
丏	1255
丐	1215
丑	5211
丒	5341
专	1154
且	25111
丕	13241
世	12215
丗	12221
丘	32121
丙	12534
业	22431
丛	34341
东	15534
丝	55551
丞	555341
丟	112154
丠	211151
両	125252
丢	312154
丣	1315251
两	1253434
严	1224313
並	43122431
丧	12143534
丨	2
丩	52
个	342
丫	432
丬	442
中	2512
丮	2511
丯	3332
丰	3112
丱	52212
串	2512512
丳	25125132
临	223142521
丵	2243143112
丶	4
丷	43
丸	354
丹	3541
为	4354
主	41121
丼	11324
丽	12541254
举	443134112
丿	3
乀	5
乁	5
乂	34
乃	35
乄	54
久	354
乆	534
乇	315
么	354
义	344
乊	343
之	4134
乌	3551
乍	31211
乎	34315
乏	34134
乐	35534
乑	323334
乒	321213
乓	321214
乔	313432
乕	3311252
乖	31221115
乗	311221234
乘	3122111534
乙	5
乚	5
乛	5
乜	55
九	35
乞	315
也	525
习	544
乡	553
乢	2525
乣	5545
乤	1245
乥	3435
书	12524
乧	44125
乨	542515
乩	212515
乪	525121
乫	532515
乬	125115
乭	132515
乮	353525
乯	343155
买	544134
乱	3122515
乲	4435345
乳	34435515
乴	15133125
乵	41431125
乶	13511245
乷	44453435
乸	52555441
乹	122511125
乺	335133125
乻	415334445
乼	444411215
乽	121325115
乾	12251112315
乿	34435544445
亀	35251125115
亁	122511312315
亂	3443542554545
亃	4315343541525
亄	1214512514315
亅	5
了	55
亇	315
予	5455
争	355115
亊	1435115
事	12515115
二	11
亍	115
于	115
亏	115
亐	115
云	1154
互	1551
亓	1132
五	1251
井	1132
亖	1111
亗	25211
亘	125111
亙	135441
亚	122431
些	21211511
亜	1251221
亝	54545411
亞	12155121
亟	125251541
亡	415
亢	4135
亣	4132
交	413434
亥	415334
亦	413534
产	414313
亨	4125155
亩	4125121
亪	4135345
享	41251551
京	41251534
亭	412514515
亮	412514535
亯	412512511
亰	412511534
亱	413225111
亲	414311234
亳	4125145315
亴	412514511235
亵	411513543534
亶	4125251125111
亷	4143135112234
亸	4125155143251112
亹	412511532115114525111
人	34
亻	32
亼	341
亽	344
亾	345
亿	325
什	3212
仁	3211
仂	3253
仃	3215
仄	1334
仅	3254
仆	3224
仇	3235
仈	3234
仉	3235
今	3415
介	3432
仌	3434
仍	3235
从	3434
仏	3254
仐	3412
仑	3435
仒	3444
仓	3455
仔	32551
仕	32121
他	32525
仗	32134
付	32154
仙	32252
仚	34252
仛	32315
仜	32121
仝	34121
仞	32534
仟	32312
仠	32112
仡	32315
仢	32354
代	32154
令	34154
以	21434
仦	32534
仧	21134
仨	32111
仩	32211
仪	32344
仫	32354
们	32245
仭	32534
仮	321354
仯	325343
仰	323552
仱	323415
仲	322512
仳	321515
仴	323511
仵	323112
件	323112
价	323432
仸	323134
仹	323112
仺	341211
任	321121
仼	321121
份	323453
仾	321551
仿	324153
伀	323454
企	342121
伂	321252
伃	325455
伄	325152
伅	321525
伆	323533
伇	323554
伈	324544
伉	324135
伊	325113
伋	323554
伌	321355
伍	321251
伎	321254
伏	321344
伐	321543
休	321234
伒	323312
伓	321324
伔	324535
伕	321134
伖	321354
众	343434
优	321354
伙	324334
会	341154
伛	321345
伜	323512
伝	321154
伞	324312
伟	321152
传	321154
伡	321512
伢	321553
伣	322535
伤	323153
伥	323154
伦	323435
伧	323455
伨	323511
伩	25111212341252
伪	324354
伫	324451
伬	325134
伭	3241554
伮	3253154
伯	3232511
估	3212251
伱	3234534
伲	3251315
伳	3212215
伴	3243112
伵	3225351
伶	3234154
伷	3225121
伸	3225112
伹	3225111
伺	3251251
伻	3214312
似	3221434
伽	3253251
伾	3213241
伿	3225134
佀	3225151
佁	3254251
佂	3212121
佃	3225121
佄	3212211
佅	3211234
但	3225111
佇	3244515
佈	3213252
佉	3212154
佊	3235254
佋	3253251
佌	32212115
位	3241431
低	3235151
住	3241121
佐	3213121
佑	3213251
佒	3225134
体	3212341
佔	3221251
何	3212515
佖	3245443
佗	3244535
佘	3411234
余	3411234
佚	3231134
佛	3251532
作	3231211
佝	3235251
佞	3211531
佟	3235444
你	3235534
佡	3234252
佢	3212511
佣	3235112
佤	3212154
佥	3414431
佦	3213251
佧	3221124
佨	32355121
佩	32351252
佪	32252511
佫	32354251
佬	32121315
佭	32354152
佮	32341251
佯	32431112
佰	32132511
佱	34112121
佲	32354251
佳	32121121
佴	32122111
併	32431132
佶	32121251
佷	32511534
佸	32312251
佹	32351355
佺	32341121
佻	32344534
佼	32413434
佽	32113534
佾	32343544
使	32125134
侀	32113225
侁	32312135
侂	32413315
侃	32251325
侄	32154121
侅	32415334
來	12343434
侇	32151534
侈	32354354
侉	32134115
侊	32243135
例	32135425
侌	34151154
侍	32121154
侎	32431534
侏	32311234
侐	32325221
侑	32133511
侒	32445531
侓	32511112
侔	32543112
侕	32132522
侖	34125122
侗	32251251
侘	32445315
侙	32112154
侚	32352511
供	32122134
侜	32335441
依	32413534
侞	32531251
侟	32132551
侠	32143134
価	32125221
侢	32125211
侣	32251251
侤	32121315
侥	32153135
侦	32212534
侧	32253425
侨	323313432
侩	32341154
侪	32413432
侫	25111212341252
侬	32453534
侭	32513444
侮	323155441
侯	325131134
侰	325113251
侱	322513121
侲	321311534
侳	323434121
侴	341521125
侵	325114554
侶	322513251
侷	325135251
侸	321251431
侹	323121554
侺	322523415
侻	323425135
侼	321245551
侽	322512153
侾	321213551
便	321251134
俀	323443531
俁	322515134
係	323554534
促	322512134
俄	323151543
俅	321544344
俆	323411234
俇	323531121
俈	323121251
俉	321251251
俊	325435354
俋	322515215
俌	321351124
俍	324511534
俎	343425111
俏	322433544
俐	323123425
俑	325435112
俒	324451135
俓	321555121
俔	322511135
俕	324451234
俖	321324251
俗	323434251
俘	323443551
俙	323413252
俚	322511121
俛	323525135
俜	322512115
保	322511234
俞	341351125
俟	325431134
俠	321343434
信	324111251
俢	323134333
俣	322511134
俤	25111212341252
俥	321251112
俦	323113154
俧	321213544
俨	321224313
俩	321253434
俪	321252544
俫	321431234
俬	323123454
俭	323414431
修	3223134333
俯	3241332154
俰	3231234251
俱	3225111134
俲	3241343453
俳	3231112111
俴	3215431543
俵	3211213534
俶	3221153454
俷	3235445215
俸	3211134112
俹	3212155121
俺	3213425115
俻	3235425121
俼	3241543544
俽	3233123534
俾	3232511312
俿	3221531535
倀	3221111534
倁	3231134251
倂	3231123112
倃	3235434251
倄	3234133544
倅	3241343412
倆	3212523434
倇	3244535455
倈	3212343434
倉	3415113251
倊	3234544544
個	3225122511
倌	3244525151
倍	3241431251
倎	3225122134
倏	32231341344
倐	3223544334
們	3225112511
倒	3215412125
倓	3243344334
倔	3251325252
倕	32312211211
倖	3212143112
倗	3235113511
倘	3224325251
候	3225131134
倚	3213412515
倛	3212211134
倜	3235121251
倝	1225111234
倞	3241251534
借	3212212511
倠	3232411121
倡	3225112511
倢	3215112134
倣	3241533134
値	3212251115
倥	3244535121
倦	3243113455
倧	3244511234
倨	3251312251
倩	3211213511
倪	3232151135
倫	3234125122
倬	3221251112
倭	3231234531
倮	3225111234
倯	3212343454
倰	3212135354
倱	3225111515
倲	3212511234
倳	3212515115
倴	3213412132
倵	3211212154
倶	3225111134
倷	3213411234
倸	3234431234
倹	3234125134
债	3211212534
倻	32122111552
值	3212251111
倽	3234112251
倾	3415132534
倿	32414311343
偀	32211225134
偁	32344325121
偂	32431351125
偃	32125115315
偄	32132522134
偅	32312511121
偆	32111342511
假	32512115154
偈	32251135345
偉	32521251152
偊	32325125214
偋	32513431132
偌	32211213251
偍	32251112134
偎	32251211534
偏	32335125122
偐	32414313333
偑	32351251214
偒	32251113533
偓	32513154121
偔	32251251115
偕	32151532511
偖	3212132511
偗	32534325111
偘	32251251251
偙	32414345252
做	32122513134
偛	32112321511
停	32412514515
偝	32211153544
偞	32122151234
偟	32325111121
偠	32125221531
偡	32122111355
偢	32312344334
偣	32414312511
偤	32431253511
健	32511112554
偦	32521343544
偧	32134354354
偨	322121151234
偩	32352511134
偪	32125125121
偫	32332121154
偬	32353344544
偭	32132522111
偮	32251122111
偯	32412513534
偰	32111253134
偱	32331225111
偲	32251214544
偳	32252132522
側	32251113425
偵	32212511134
偶	32251125214
偷	32341351125
偸	32341351155
偹	32235425121
偺	32354342511
偻	32431534531
偼	32215112134
偽	32435554444
偾	32121222534
偿	32243451154
傀	323251213554
傁	323211511254
傂	323321531535
傃	321121554534
傄	321344325111
傅	321351124154
傆	321332511534
傇	322112122111
傈	321252211234
傉	321311534154
傊	322512511134
傋	321122125121
傌	322111254444
傍	324143454153
傎	321225111134
傏	324135112251
傐	324125125251
傑	323541521234
傒	323443554134
傓	323351544544
傔	324315112234
傕	324532411121
傖	323415113251
傗	324155425121
傘	343434343412
備	321221335112
傚	324134343134
傛	324453434251
傜	323544311252
傝	322511544544
傞	324311213121
傟	323454544544
傠	324111251154
傡	324143141431
傢	324451353334
傣	321113454434
傤	321211521543
傥	322434525135
傦	322521453541
傧	324453212134
储	324512132511
傩	325432411121
傪	3254545434333
傫	3225121554534
催	3225232411121
傭	3241351135112
傮	3212512212511
傯	3232533414544
傰	3225235113511
傱	3233234342134
傲	3212141533134
傳	3212511214154
傴	3212512512515
債	3211212511134
傶	3213211534543
傷	3231251113533
傸	3213434343434
傹	3241431251135
傺	3235445411234
傻	3232534135354
傼	3212212511134
傽	3241431251112
傾	3215132511134
傿	3212121154444
僀	3212213545252
僁	3234312344544
僂	3225112512531
僃	3221123535112
僄	3212522111234
僅	3212212511121
僆	3212511124554
僇	3254454434333
僈	3225112522154
僉	3412512513434
僊	3212522113455
僋	3234152511134
僌	3212511123134
働	3231251112153
僎	32515515122134
像	32352521353334
僐	32431121431251
僑	32313425125251
僒	32445355113251
僓	32251212511134
僔	32431253511154
僕	32224314311134
僖	32121251431251
僗	32433443344553
僘	32243252513134
僙	32122112512134
僚	32134432511534
僛	32122111343534
僜	32543341251431
僝	32513551551551
僞	32344335554444
僟	32554554134543
僠	32343123425121
僡	32125112144544
僢	32344345354152
僣	32113411342511
僤	32251251251112
僥	32121121121135
僦	32412515341354
僧	32432524312511
僨	32121222511134
僩	32251125113511
僪	32545532535251
僫	32121551214544
僬	32324111214444
僭	32153515352511
僮	32414312511121
僯	32431534354152
僰	12523412523434
僱	32335132411121
僲	32125221354152
僳	32125221431534
僴	32251125112511
僵	321251211251211
僶	322511251211511
僷	322112122151234
僸	321234123411234
價	321252212511134
僺	322512512511234
僻	325132514143112
僼	322512211251431
僽	323123443344544
僾	323443454544354
僿	324451122134121
儀	324311213151543
儁	32324111212525
儂	322512211311534
儃	324125251125111
億	324143125114544
儅	322434525125121
儆	322112352513134
儇	322522112513534
儈	323412524312511
儉	323412512513434
儊	321234123452134
儋	323513354111251
儌	323251141533134
儍	323444445235354
儎	321211251112543
儏	321235454431234
儐	3244512332511134
儑	3225115545544444
儒	3214524434132522
儓	3212125145154121
儔	3212151211251154
儕	3241432533543211
儖	3212512531125221
儗	3215311345452134
儘	3251121444425221
儙	3225121251514554
儚	3221122522145354
儛	3231122221354152
儜	3244545442522115
儝	3243344334451234
儞	3213425234343434
償	32243452512511134
儠	32555253415115115
儡	32251212512125121
儢	32215315251214544
儣	32413122112512134
儤	32251112213454434
儥	32121252212511134
儦	32413522115154444
儧	32113411342511134
儨	32331233122511134
儩	32251113425113533
優	32132511454544354
儫	3241251451353334
儬	32112135112511135
儭	324143112342511135
儮	321331234312342121
儯	324311342111254444
儰	322112435554444
儱	324143135441515111
儲	32411125112132511
儳	3235251151535251354
儴	3241251251112213534
儵	3223134254311214444
儶	32252324111212535251
儷	321254125441352211515
儸	322522155444432411121
儹	323121353121352511134
儺	321221251113432411121
儻	3224345251254311214444
儼	3225125113121221113134
儽	32251212512125121554534
儾	321251245251251112213534
儿	35
兀	135
允	5435
兂	1535
元	1135
兄	25135
充	15435
兆	344534
兇	345235
先	312135
光	243135
兊	345435
克	1225135
兌	3425135
免	3525135
兎	3251354
兏	3321135
児	2251135
兑	4325135
兒	32151135
兓	15351535
兔	35251354
兕	2525135
兖	41345435
兗	413425135
兘	113554251
党	2434525135
兜	32511355135
兟	312135312135
兠	325112111535
兢	12251351225135
兤	243135413122112512134
入	34
兦	345
內	2534
全	341121
兩	12523434
兪	341351155
八	34
公	3454
六	4134
兮	3415
兯	4352
兰	43111
共	122134
兲	112134
关	341134
兴	443134
兵	3212134
其	12211134
具	25111134
典	25122134
兹	431554554
兺	345325135
养	431113432
兼	4315112234
兽	43251211251
兾	3425121122134
兿	431515341154
冀	2111525121122134
冁	432511125131221534
冂	25
冃	2511
冄	2511
内	2534
円	2521
冇	1335
冈	2534
冉	25121
冊	25221
冋	25251
册	25251
再	125121
冎	251225
冏	2535251
冐	25113511
冑	251212511
冒	251125111
冓	1122125121
冔	2511251115
冕	25113525135
冖	45
冗	4535
冘	4535
写	45151
冚	45252
军	451512
农	453534
冝	4525111
冞	45431534
冟	453251135
冠	451135154
冡	4511353334
冢	4513533434
冣	4512211154
冤	4535251354
冥	4525114134
冦	4511352154
冧	4512341234
冨	45125125121
冩	25111212341252
冪	4521122511134252
冬	35444
冭	13444
冮	44121
冯	44551
冰	445534
冱	441551
冲	442512
决	445134
冴	441553
况	4425135
冶	4454251
冷	4434154
冸	4443112
冹	4413344
冺	4451515
冻	4415534
冼	44312135
冽	44135425
冾	44341251
冿	44511112
净	44355115
凁	441251234
凂	443525135
凃	443411234
凄	4415112531
凅	4425122511
准	4432411121
凇	4412343454
凈	4434435115
凉	4441251534
凊	4411213511
凋	4435121251
凌	4412135354
凍	4412511234
凎	4434112431
减	44131251543
凐	44125351121
凑	44111341134
凒	442521251431
凓	441252211234
凔	443415113251
凕	444525114134
凖	443241112112
凗	4425232411121
凘	44122111343312
凙	442522112143112
凚	441234123411234
凛	444125251111234
凜	444125251131234
凝	4415311345452134
凞	3441251255154444
凟	44121252212511134
几	35
凡	354
凢	335
凣	235
凤	3554
凥	51335
処	35435
凧	35252
凨	351154
凩	351234
凪	25111212341252
凫	354535
凬	3512511
凭	32112135
凮	35132511
凯	25251535
凰	35325111121
凱	252125143135
凲	354315112234
凳	54334125143135
凴	44211125444435
凵	52
凶	3452
凷	12152
凸	21251
凹	25251
出	25252
击	11252
凼	553452
函	55443452
凾	552515452
凿	224314311252
刀	53
刁	51
刂	25
刃	534
刄	534
刅	5344
分	3453
切	1553
刈	3425
刉	31525
刊	11225
刋	31325
刌	15425
刍	35511
刎	353325
刏	311525
刐	354125
刑	113225
划	154325
刓	113525
刔	513425
刕	535353
刖	351125
列	135425
刘	413425
则	253425
刚	253425
创	345525
刜	5153225
初	41323453
刞	2511125
刟	5325125
删	2525125
刡	5151525
刢	3415425
刣	5425125
判	4311225
別	2513525
刦	1215425
刧	1215453
刨	3551525
利	3123425
刪	2522125
别	2515325
刬	1154325
刭	5412125
刮	31225125
刯	12511125
到	15412125
刱	11325344
刲	12112125
刳	13411525
刴	35123425
刵	12211125
制	31125225
刷	51325225
券	43113453
刹	34123525
刺	12523425
刻	41533425
刼	12154534
刽	34115425
刾	124313422
刿	25235425
剀	25251525
剁	35123425
剂	41343225
剃	435152325
剄	155512125
剅	125143125
剆	45115425
則	251113425
剈	251354425
剉	343412125
削	243354425
剋	122513525
剌	125123425
前	431351125
剎	341235425
剏	431132534
剐	251253425
剑	341443125
剒	1221251125
剓	3123435353
剔	2511353325
剕	3111211125
剖	4143125125
剗	1543154325
剘	1221113425
剙	4311325344
剚	1251511525
剛	2543125225
剜	4453545525
剝	5515443425
剞	1341251525
剟	5454545425
剠	4125153425
剡	4334433425
剢	1353343425
剣	3412513425
剤	4134321125
剥	5115443425
剦	25111212341252
剧	5131225125
剨	31121325125
剩	312211153425
剪	43135112553
剫	41312215425
剬	25213252225
剭	51315412125
剮	25122525125
副	12512512125
剰	312211153425
剱	34125134534
割	445312125125
剳	211234125125
剴	252125143125
創	341511325125
剶	55135333425
剷	4134133112125
剸	1251121415425
剹	5445443433325
剺	1123431341353
剻	2523511351125
剼	5454543433325
剽	1252211123425
剾	1251251251525
剿	5552511123425
劀	54553253525125
劁	32411121444425
劂	13431523353425
劃	51112125121125
劄	31431434125125
劅	252213525121425
劆	413431511223425
劇	215315135333425
劈	513251414311253
劉	354533411243125
劊	341252431251125
劋	251251251123425
劌	212113123354325
劍	341251251343425
劎	341251251343453
劏	243452512512125
劐	2112324111215425
劑	4143253354321125
劒	3412512513434534
劓	3251112512113225
劔	3412512513434534
劕	33123312251113425
劖	3525115153525135425
劗	312135312135251113425
劘	413123512353111211125
劙	55135333425121425121425
劚	51354434252213525121425
力	53
劜	535
劝	5453
办	5344
功	12153
加	53251
务	35453
劢	15353
劣	534353
劤	331253
劥	413553
劦	535353
劧	311553
动	115453
助	2511153
努	5315453
劫	1215453
劬	3525153
劭	5325153
劮	3113453
劯	1325153
劰	3251153
励	1315353
劲	5412153
劳	1224553
労	4434553
劵	43113453
劶	33125153
劷	43111253
劸	12112153
効	41343453
劺	54311253
劻	11121553
劼	12125153
劽	13542553
劾	41533453
势	15135453
勀	122513553
勁	155512153
勂	312125153
勃	124555153
勄	315544153
勅	125123453
勆	451153453
勇	543511253
勈	543511253
勉	352513553
勊	122513553
勋	251253453
勌	4311345553
勍	4125153453
勎	1213512153
勏	4143125153
勐	5512522153
勑	1234343453
勒	12212511253
勓	15153251153
勔	13252211153
動	31251112153
勖	25112511153
勗	25112511153
勘	12211135553
務	54553313453
勚	12215253453
勛	251251113453
勜	345454454453
勝	351143113453
勞	433443344553
募	2112251113453
勠	5445443433353
勡	1252211123453
勢	1213512135453
勣	1121251113453
勤	1221251112153
勥	5155425121453
勦	5552511123453
勧	3113241112153
勨	35252135333453
勩	12215251113453
勪	31342512525153
勫	34312342512153
勬	43113455453453
勭	41431251112153
勮	215315135333453
勯	412525112511153
勰	535353251214544
勱	211225112521453
勲	312511121534444
勳	3125431121444453
勴	21531525121454453
勵	13211225112521453
